id,member_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_amnt,loan_status
400323,443680.0,24000.0, 36 months, 11.58%,792.33,B,B3,1 year,RENT,47004.0,Verified,debt_consolidation,14.53,0.0,2.0,17.0,0.0,17524.0,32.4%,38.0,9010.01,Fully Paid
400238,433130.0,8000.0, 36 months, 12.84%,268.95,C,C2,6 years,RENT,65500.0,Verified,debt_consolidation,17.11,0.0,2.0,8.0,0.0,7095.0,54.6%,44.0,3752.54,Fully Paid
400190,443446.0,3000.0, 36 months,  9.63%,96.29,A,A5,8 years,OWN,52000.0,Not Verified,other,6.83,1.0,1.0,6.0,0.0,2936.0,43.2%,17.0,102.69,Fully Paid
400097,443279.0,8500.0, 36 months, 11.26%,279.34,B,B2,4 years,RENT,25000.0,Not Verified,debt_consolidation,18.82,0.0,1.0,6.0,0.0,10579.0,47.2%,7.0,294.98,Fully Paid
398469,440209.0,20000.0, 36 months, 13.47%,678.46,C,C4,2 years,RENT,42000.0,Not Verified,debt_consolidation,19.89,0.0,0.0,7.0,0.0,20563.0,97%,16.0,712.84,Fully Paid
400034,443189.0,2800.0, 36 months, 12.53%,93.71,C,C1,3 years,OWN,48000.0,Not Verified,home_improvement,10.63,0.0,1.0,4.0,0.0,185.0,1.3%,5.0,2765.32,Fully Paid
400049,443071.0,15000.0, 36 months, 11.26%,492.95,B,B2,10+ years,MORTGAGE,92000.0,Not Verified,small_business,9.57,0.0,0.0,20.0,0.0,13119.0,11.8%,61.0,8626.49,Fully Paid
400060,434432.0,25000.0, 36 months, 11.58%,825.34,B,B3,3 years,RENT,72000.0,Verified,wedding,5.88,0.0,1.0,12.0,0.0,8898.0,29.1%,20.0,825.34,Charged Off
396081,436078.0,15000.0, 36 months,  9.63%,481.42,A,A5,8 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,24.5,0.0,0.0,10.0,0.0,5544.0,11.3%,20.0,515.17,Fully Paid
399973,404802.0,10800.0, 36 months, 12.21%,359.81,B,B5,< 1 year,RENT,30000.0,Verified,small_business,0.4,0.0,2.0,5.0,0.0,256.0,0.4%,12.0,9625.72,Fully Paid
391603,427760.0,13500.0, 36 months,  9.63%,433.28,A,A5,10+ years,MORTGAGE,54000.0,Verified,small_business,18.2,0.0,0.0,8.0,0.0,18116.0,40.7%,18.0,468.43,Fully Paid
399588,442399.0,5800.0, 36 months,  9.32%,185.3,A,A4,1 year,RENT,42000.0,Not Verified,car,9.97,0.0,0.0,4.0,0.0,2953.0,88%,27.0,48.36,Fully Paid
399917,443002.0,4000.0, 36 months, 12.53%,133.87,C,C1,2 years,MORTGAGE,52000.0,Not Verified,home_improvement,1.34,0.0,4.0,15.0,0.0,2386.0,11.3%,23.0,133.87,Charged Off
399855,442890.0,20000.0, 36 months, 14.11%,684.58,D,D1,10+ years,MORTGAGE,190000.0,Verified,debt_consolidation,21.4,0.0,2.0,20.0,0.0,12531.0,30.1%,33.0,21.38,Fully Paid
399817,442840.0,12000.0, 36 months,  9.63%,385.14,A,A5,6 years,MORTGAGE,101000.0,Verified,debt_consolidation,15.15,0.0,2.0,17.0,0.0,19326.0,25%,39.0,4093.03,Fully Paid
399604,442424.0,3500.0, 36 months,  7.68%,109.17,A,A2,10+ years,MORTGAGE,63000.0,Not Verified,home_improvement,18.46,0.0,0.0,9.0,0.0,2733.0,7.6%,24.0,134.48,Fully Paid
399674,442549.0,1500.0, 36 months,  7.68%,46.79,A,A2,9 years,RENT,23004.0,Not Verified,major_purchase,4.33,0.0,2.0,20.0,0.0,2413.0,10.3%,29.0,51.8,Fully Paid
391445,427463.0,20000.0, 36 months, 10.95%,654.28,B,B1,10+ years,OWN,66948.0,Source Verified,home_improvement,18.89,0.0,0.0,9.0,0.0,12683.0,18.1%,15.0,693.62,Fully Paid
399616,442444.0,10750.0, 36 months, 12.53%,359.77,C,C1,< 1 year,RENT,24996.0,Not Verified,debt_consolidation,14.74,0.0,3.0,10.0,0.0,15175.0,53.2%,12.0,369.39,Fully Paid
399691,442625.0,3000.0, 36 months, 12.21%,99.95,B,B5,4 years,RENT,30000.0,Verified,debt_consolidation,9.88,0.0,2.0,6.0,0.0,5431.0,86.2%,16.0,229.9,Charged Off
399645,441625.0,4000.0, 36 months, 13.79%,136.31,C,C5,< 1 year,RENT,20000.0,Not Verified,medical,24.72,0.0,0.0,15.0,0.0,7231.0,95.1%,15.0,659.47,Fully Paid
399590,442402.0,21000.0, 36 months, 11.26%,690.13,B,B2,10+ years,MORTGAGE,270000.0,Verified,home_improvement,7.26,0.0,2.0,15.0,0.0,129705.0,62%,29.0,707.75,Fully Paid
399592,442406.0,14250.0, 36 months, 11.89%,472.59,B,B4,3 years,MORTGAGE,87950.0,Verified,small_business,12.2,0.0,3.0,9.0,0.0,39.0,0.3%,25.0,287.5,Fully Paid
398358,440006.0,12000.0, 36 months, 13.16%,405.25,C,C3,1 year,OWN,34296.0,Source Verified,debt_consolidation,23.06,1.0,1.0,8.0,0.0,5244.0,27.5%,39.0,7325.71,Fully Paid
399472,442228.0,24000.0, 36 months, 11.58%,792.33,B,B3,3 years,RENT,88596.0,Verified,credit_card,22.69,0.0,1.0,8.0,0.0,27806.0,32.3%,24.0,800.37,Fully Paid
399423,442094.0,3200.0, 36 months,  7.68%,99.81,A,A2,2 years,RENT,57504.0,Not Verified,other,9.24,0.0,1.0,14.0,0.0,3176.0,22.7%,35.0,511.14,Fully Paid
398104,439440.0,9600.0, 36 months, 13.16%,324.2,C,C3,5 years,MORTGAGE,35000.0,Source Verified,debt_consolidation,16.15,0.0,0.0,10.0,0.0,14852.0,79.4%,26.0,4236.87,Fully Paid
399365,441778.0,9600.0, 36 months, 13.16%,324.2,C,C3,6 years,RENT,113000.0,Verified,other,0.0,0.0,0.0,3.0,0.0,17533.0,95.8%,15.0,2252.96,Fully Paid
399319,441923.0,3250.0, 36 months,  8.00%,101.85,A,A3,3 years,MORTGAGE,40000.0,Not Verified,credit_card,10.26,0.0,3.0,12.0,0.0,18467.0,30.9%,25.0,110.55,Fully Paid
395712,435435.0,4000.0, 36 months, 15.37%,139.39,D,D5,2 years,MORTGAGE,21948.0,Not Verified,debt_consolidation,1.91,0.0,1.0,5.0,0.0,370.0,21.8%,7.0,1564.64,Fully Paid
398779,440891.0,18000.0, 36 months, 14.11%,616.12,D,D1,2 years,MORTGAGE,55000.0,Not Verified,debt_consolidation,14.49,0.0,2.0,13.0,0.0,19976.0,81.2%,17.0,631.14,Fully Paid
399085,441428.0,17600.0, 36 months, 17.26%,629.81,F,F1,8 years,RENT,71480.0,Source Verified,debt_consolidation,11.65,2.0,0.0,9.0,0.0,27914.0,88.6%,19.0,651.43,Fully Paid
389138,423087.0,10000.0, 36 months, 13.16%,337.71,C,C3,2 years,RENT,45000.0,Verified,other,3.97,0.0,1.0,6.0,0.0,2025.0,15.6%,33.0,3.4,Charged Off
398891,441122.0,6000.0, 36 months, 11.89%,198.99,B,B4,10+ years,RENT,87000.0,Not Verified,other,19.38,0.0,1.0,6.0,0.0,42987.0,89%,13.0,198.99,Charged Off
398822,440954.0,5000.0, 36 months, 13.79%,170.38,C,C5,5 years,RENT,48996.0,Not Verified,wedding,0.73,0.0,0.0,4.0,0.0,2987.0,49.8%,9.0,7.38,Fully Paid
398812,440941.0,3000.0, 36 months,  9.63%,96.29,A,A5,1 year,OWN,30000.0,Not Verified,wedding,0.68,0.0,0.0,8.0,0.0,893.0,38.8%,11.0,938.9,Fully Paid
398765,440811.0,1000.0, 36 months,  9.63%,32.1,A,A5,< 1 year,RENT,5500.0,Not Verified,moving,3.71,0.0,0.0,4.0,0.0,566.0,8.6%,7.0,1008.26,Fully Paid
398737,440763.0,4500.0, 36 months, 16.00%,158.21,E,E2,3 years,OWN,32000.0,Not Verified,small_business,17.48,0.0,3.0,5.0,0.0,1404.0,93.6%,7.0,32.68,Fully Paid
398711,440707.0,17000.0, 36 months, 13.79%,579.29,C,C5,3 years,RENT,50000.0,Verified,debt_consolidation,16.0,0.0,2.0,9.0,0.0,17613.0,76.6%,20.0,3087.06,Fully Paid
398687,440692.0,25000.0, 36 months, 16.00%,878.94,E,E2,5 years,MORTGAGE,174000.0,Verified,credit_card,15.43,0.0,1.0,20.0,1.0,35010.0,65.7%,48.0,17.68,Fully Paid
398605,440483.0,13000.0, 36 months,  9.63%,417.23,A,A5,2 years,MORTGAGE,56000.0,Source Verified,credit_card,6.81,0.0,1.0,10.0,0.0,21456.0,27.7%,16.0,446.21,Fully Paid
395226,434505.0,8000.0, 36 months,  8.00%,250.69,A,A3,2 years,RENT,37050.0,Not Verified,car,12.63,0.0,2.0,13.0,0.0,12269.0,19.3%,23.0,262.66,Fully Paid
398556,440415.0,7500.0, 36 months,  9.32%,239.61,A,A4,< 1 year,MORTGAGE,52000.0,Not Verified,home_improvement,22.83,0.0,3.0,9.0,0.0,1447.0,6.9%,21.0,278.7,Fully Paid
398549,440402.0,5000.0, 36 months, 12.53%,167.34,C,C1,3 years,RENT,53000.0,Not Verified,home_improvement,14.08,0.0,3.0,10.0,0.0,12053.0,87.3%,26.0,189.92,Fully Paid
398306,439856.0,7000.0, 36 months,  9.63%,224.66,A,A5,10+ years,RENT,48000.0,Not Verified,house,10.35,0.0,1.0,4.0,0.0,2108.0,10.9%,19.0,5840.48,Fully Paid
398516,440287.0,3000.0, 36 months,  9.32%,95.85,A,A4,4 years,RENT,45000.0,Verified,moving,17.04,0.0,0.0,5.0,0.0,2009.0,14.3%,13.0,1457.3,Fully Paid
398466,402954.0,12000.0, 36 months,  9.32%,383.37,A,A4,9 years,MORTGAGE,54000.0,Not Verified,credit_card,6.58,0.0,0.0,6.0,0.0,5300.0,31.2%,14.0,6497.45,Fully Paid
397366,438066.0,5000.0, 36 months, 11.89%,165.82,B,B4,5 years,OWN,24744.0,Verified,other,6.69,0.0,3.0,16.0,0.0,9764.0,22.7%,37.0,177.81,Fully Paid
398355,439999.0,2000.0, 36 months, 12.84%,67.24,C,C2,4 years,RENT,15000.0,Not Verified,car,15.28,0.0,1.0,12.0,0.0,1545.0,18.6%,15.0,93.27,Fully Paid
394284,432864.0,8000.0, 36 months, 13.79%,272.61,C,C5,10+ years,MORTGAGE,173088.0,Source Verified,home_improvement,2.44,0.0,2.0,10.0,0.0,14324.0,53.4%,15.0,278.53,Fully Paid
398295,439837.0,1600.0, 36 months, 14.74%,55.26,D,D3,6 years,OWN,10000.0,Not Verified,credit_card,18.12,0.0,0.0,9.0,0.0,5704.0,80.3%,15.0,59.89,Fully Paid
398116,439460.0,15000.0, 36 months,  9.63%,481.42,A,A5,5 years,RENT,42900.0,Not Verified,credit_card,10.49,0.0,0.0,9.0,0.0,4963.0,15.8%,16.0,518.35,Fully Paid
398197,439586.0,14500.0, 36 months, 13.16%,317.44,C,C3,3 years,RENT,57996.0,Source Verified,debt_consolidation,24.31,0.0,1.0,13.0,0.0,23802.0,59.2%,26.0,317.44,Charged Off
396135,436155.0,12000.0, 36 months, 11.89%,397.97,B,B4,1 year,RENT,94992.0,Not Verified,debt_consolidation,1.92,0.0,1.0,9.0,0.0,14989.0,25%,23.0,2362.86,Fully Paid
398139,439490.0,7000.0, 36 months,  9.32%,223.63,A,A4,3 years,RENT,30000.0,Not Verified,debt_consolidation,11.8,0.0,1.0,11.0,0.0,5842.0,30.9%,24.0,262.32,Fully Paid
398134,439486.0,3500.0, 36 months, 13.79%,67.3,C,C5,9 years,RENT,83500.0,Not Verified,other,13.42,2.0,2.0,11.0,1.0,11386.0,55%,29.0,68.51,Fully Paid
398062,439230.0,24000.0, 36 months, 17.26%,521.56,F,F1,5 years,MORTGAGE,180000.0,Verified,debt_consolidation,12.12,1.0,0.0,9.0,0.0,67579.0,61%,44.0,153.24,Fully Paid
397941,438959.0,12075.0, 36 months, 13.47%,409.62,C,C4,3 years,MORTGAGE,113028.0,Verified,wedding,10.02,0.0,1.0,22.0,0.0,20460.0,39.8%,39.0,433.97,Fully Paid
398070,439322.0,3125.0, 36 months, 13.47%,106.01,C,C4,4 years,RENT,50000.0,Not Verified,debt_consolidation,21.62,0.0,0.0,11.0,0.0,13427.0,30%,18.0,124.49,Fully Paid
398064,439315.0,8000.0, 36 months, 13.47%,271.39,C,C4,3 years,MORTGAGE,38213.0,Not Verified,credit_card,12.59,0.0,3.0,11.0,1.0,5545.0,60.9%,22.0,271.39,Charged Off
397964,439005.0,2500.0, 36 months, 15.68%,87.51,E,E1,4 years,RENT,32108.0,Source Verified,educational,23.88,0.0,1.0,6.0,0.0,8072.0,92.8%,9.0,87.51,Charged Off
397574,438399.0,7750.0, 36 months,  9.32%,247.59,A,A4,1 year,MORTGAGE,81000.0,Not Verified,credit_card,13.11,0.0,0.0,10.0,0.0,18540.0,29.6%,29.0,290.48,Fully Paid
397943,438954.0,8000.0, 36 months,  9.63%,256.76,A,A5,< 1 year,RENT,45000.0,Verified,home_improvement,1.28,0.0,0.0,5.0,0.0,25.0,0.1%,11.0,274.38,Fully Paid
397200,437833.0,14000.0, 36 months,  9.63%,449.32,A,A5,2 years,RENT,75000.0,Source Verified,car,1.94,0.0,0.0,5.0,0.0,45050.0,6.4%,9.0,1370.3,Fully Paid
397769,438636.0,7500.0, 36 months, 13.47%,254.42,C,C4,6 years,MORTGAGE,65000.0,Not Verified,debt_consolidation,13.75,0.0,1.0,6.0,0.0,40310.0,66.7%,16.0,286.46,Fully Paid
397660,438616.0,14000.0, 36 months, 11.89%,464.3,B,B4,1 year,MORTGAGE,108000.0,Not Verified,home_improvement,11.34,0.0,0.0,12.0,0.0,47016.0,37.1%,29.0,378.53,Fully Paid
397651,438541.0,12000.0, 36 months, 13.47%,165.38,C,C4,< 1 year,OTHER,37500.0,Not Verified,debt_consolidation,21.09,0.0,1.0,11.0,0.0,10800.0,54.3%,18.0,75.0,Fully Paid
397594,428786.0,14000.0, 36 months, 17.58%,503.19,F,F2,10+ years,MORTGAGE,86000.0,Verified,debt_consolidation,21.93,0.0,0.0,13.0,1.0,18991.0,95%,26.0,3857.88,Fully Paid
397518,438314.0,1750.0, 36 months, 11.89%,58.04,B,B4,5 years,MORTGAGE,52160.0,Not Verified,credit_card,2.65,1.0,3.0,6.0,0.0,3002.0,5.1%,15.0,236.0,Fully Paid
397504,438282.0,10400.0, 36 months, 12.21%,346.48,B,B5,4 years,RENT,83252.0,Verified,credit_card,13.81,0.0,0.0,7.0,0.0,17610.0,76.9%,13.0,356.92,Fully Paid
396085,436084.0,22000.0, 36 months, 17.58%,790.73,F,F2,5 years,MORTGAGE,202000.0,Verified,debt_consolidation,14.03,0.0,3.0,13.0,0.0,31008.0,79.8%,17.0,790.73,Charged Off
397457,438194.0,4000.0, 36 months, 14.11%,136.92,D,D1,10+ years,MORTGAGE,75000.0,Not Verified,educational,15.63,0.0,0.0,16.0,0.0,6855.0,53.6%,35.0,148.52,Fully Paid
397415,438129.0,18000.0, 36 months, 14.74%,621.67,D,D3,2 years,RENT,56000.0,Verified,credit_card,16.33,0.0,2.0,9.0,0.0,18451.0,65.2%,16.0,632.68,Fully Paid
397394,438101.0,3000.0, 36 months,  9.32%,95.85,A,A4,2 years,RENT,53000.0,Verified,debt_consolidation,11.34,0.0,0.0,4.0,0.0,722.0,3.2%,23.0,15.63,Fully Paid
397354,438039.0,5000.0, 36 months,  8.00%,156.69,A,A3,3 years,RENT,34000.0,Not Verified,credit_card,15.85,1.0,0.0,11.0,0.0,5748.0,12.3%,24.0,649.72,Fully Paid
394898,433939.0,5000.0, 36 months,  7.68%,155.96,A,A2,3 years,RENT,32000.0,Not Verified,wedding,15.0,0.0,0.0,6.0,0.0,695.0,8.2%,8.0,194.01,Fully Paid
397316,437919.0,3200.0, 36 months, 16.00%,112.51,E,E2,< 1 year,RENT,20000.0,Not Verified,educational,6.3,0.0,0.0,12.0,0.0,1715.0,39.9%,14.0,23.91,Fully Paid
397191,437823.0,4500.0, 36 months, 11.89%,149.24,B,B4,< 1 year,MORTGAGE,52692.0,Not Verified,moving,13.03,1.0,0.0,9.0,0.0,850.0,14.2%,25.0,166.96,Fully Paid
395081,434271.0,10000.0, 36 months, 12.84%,252.14,C,C2,< 1 year,RENT,35004.0,Source Verified,debt_consolidation,21.36,0.0,0.0,10.0,0.0,10638.0,61.8%,26.0,3019.19,Fully Paid
397142,437727.0,10000.0, 36 months, 12.53%,334.67,C,C1,10+ years,MORTGAGE,90000.0,Verified,medical,20.4,0.0,1.0,17.0,0.0,28872.0,21.1%,31.0,3074.62,Fully Paid
397110,437589.0,9600.0, 36 months, 13.16%,324.2,C,C3,3 years,RENT,22000.0,Source Verified,home_improvement,16.36,0.0,0.0,4.0,0.0,11246.0,93.7%,13.0,329.05,Fully Paid
396505,436797.0,13000.0, 36 months,  9.32%,415.31,A,A4,4 years,RENT,90000.0,Not Verified,debt_consolidation,8.51,0.0,0.0,12.0,0.0,9957.0,29.6%,26.0,455.88,Fully Paid
397112,437696.0,4800.0, 36 months, 13.79%,163.57,C,C5,2 years,MORTGAGE,77350.0,Not Verified,credit_card,16.93,0.0,3.0,16.0,0.0,19146.0,33.9%,25.0,166.22,Fully Paid
396124,436129.0,8000.0, 36 months, 12.21%,266.52,B,B5,1 year,RENT,35000.0,Not Verified,small_business,1.3,0.0,2.0,6.0,0.0,2722.0,36.8%,8.0,837.54,Fully Paid
396915,437425.0,13650.0, 36 months, 14.42%,469.33,D,D2,2 years,RENT,63936.0,Verified,credit_card,22.43,1.0,1.0,11.0,0.0,34847.0,68.1%,36.0,10899.87,Fully Paid
396913,436678.0,10000.0, 36 months, 14.42%,343.83,D,D2,4 years,RENT,55000.0,Not Verified,debt_consolidation,23.41,0.0,0.0,9.0,0.0,20344.0,86%,15.0,364.77,Fully Paid
396914,437416.0,11200.0, 36 months, 13.16%,378.23,C,C3,6 years,RENT,63800.0,Verified,small_business,4.25,0.0,3.0,7.0,0.0,8897.0,19.1%,7.0,378.23,Charged Off
396139,436157.0,10000.0, 36 months, 13.79%,340.76,C,C5,10+ years,MORTGAGE,36000.0,Not Verified,home_improvement,12.3,0.0,1.0,4.0,0.0,6729.0,97.5%,5.0,340.76,Charged Off
396404,436608.0,15000.0, 36 months, 14.11%,513.44,D,D1,2 years,RENT,63000.0,Source Verified,debt_consolidation,22.67,0.0,0.0,10.0,0.0,26803.0,92.7%,17.0,520.6,Fully Paid
396644,437025.0,10800.0, 36 months,  8.00%,338.43,A,A3,< 1 year,MORTGAGE,135000.0,Source Verified,home_improvement,6.82,0.0,2.0,7.0,0.0,10232.0,19.1%,31.0,9517.64,Fully Paid
396631,436998.0,3200.0, 36 months,  9.63%,102.71,A,A5,2 years,RENT,41745.0,Not Verified,credit_card,19.58,0.0,1.0,9.0,0.0,6479.0,38.1%,13.0,109.9,Fully Paid
396521,436823.0,8000.0, 36 months,  8.00%,250.69,A,A3,3 years,MORTGAGE,99996.0,Not Verified,car,4.32,1.0,0.0,6.0,0.0,5262.0,28.4%,18.0,14.28,Fully Paid
396590,436894.0,2400.0, 36 months,  9.32%,76.68,A,A4,7 years,RENT,54500.0,Verified,credit_card,4.69,0.0,1.0,5.0,0.0,2184.0,72.1%,12.0,1366.2,Fully Paid
396548,436041.0,15250.0, 36 months, 13.16%,515.0,C,C3,8 years,MORTGAGE,72000.0,Not Verified,small_business,17.68,0.0,3.0,6.0,0.0,6759.0,0%,9.0,532.1,Fully Paid
395566,435208.0,2500.0, 36 months,  7.68%,77.98,A,A2,10+ years,MORTGAGE,63000.0,Not Verified,wedding,14.74,0.0,1.0,7.0,0.0,27222.0,42.9%,17.0,90.48,Fully Paid
396532,436833.0,8000.0, 36 months,  9.63%,256.76,A,A5,5 years,RENT,51000.0,Verified,house,0.24,0.0,3.0,4.0,0.0,132.0,6.6%,13.0,12.74,Fully Paid
396522,436759.0,16000.0, 36 months, 12.21%,533.04,B,B5,< 1 year,OTHER,58000.0,Verified,small_business,7.49,0.0,0.0,12.0,0.0,10144.0,15.6%,18.0,550.7,Fully Paid
395185,434142.0,3000.0, 36 months,  9.32%,95.85,A,A4,4 years,RENT,24000.0,Not Verified,small_business,0.95,0.0,0.0,4.0,0.0,1870.0,5.5%,5.0,111.0,Fully Paid
396285,436400.0,15000.0, 36 months, 13.16%,506.56,C,C3,9 years,MORTGAGE,31000.0,Source Verified,debt_consolidation,13.16,0.0,2.0,3.0,0.0,4923.0,70.3%,8.0,513.17,Fully Paid
395897,435737.0,6000.0, 36 months, 12.53%,200.8,C,C1,< 1 year,RENT,54000.0,Not Verified,vacation,6.36,0.0,1.0,3.0,0.0,1510.0,50.3%,16.0,411.69,Fully Paid
396154,436179.0,10500.0, 36 months, 15.68%,367.52,E,E1,6 years,MORTGAGE,60000.0,Verified,car,14.42,0.0,3.0,15.0,0.0,24151.0,61.1%,19.0,34.07,Fully Paid
396145,436167.0,13000.0, 36 months, 14.74%,448.98,D,D3,3 years,MORTGAGE,35000.0,Verified,debt_consolidation,16.39,0.0,3.0,9.0,0.0,21124.0,87.3%,9.0,452.39,Fully Paid
395220,434489.0,6000.0, 36 months,  7.68%,187.15,A,A2,10+ years,MORTGAGE,200004.0,Source Verified,car,5.61,0.0,3.0,11.0,0.0,7926.0,49.8%,15.0,572.78,Fully Paid
395663,246583.0,7000.0, 36 months, 13.79%,238.53,C,C5,2 years,RENT,70000.0,Source Verified,car,21.53,0.0,0.0,9.0,0.0,8299.0,58.9%,12.0,240.04,Fully Paid
395968,435837.0,7600.0, 36 months,  8.00%,238.16,A,A3,2 years,RENT,33000.0,Not Verified,debt_consolidation,12.29,0.0,2.0,13.0,0.0,1805.0,8.7%,50.0,4896.52,Fully Paid
394884,433927.0,10000.0, 36 months, 14.74%,345.37,D,D3,10+ years,OTHER,125004.0,Verified,debt_consolidation,9.34,1.0,2.0,13.0,0.0,12403.0,39.8%,35.0,6971.47,Fully Paid
395115,434317.0,10000.0, 36 months,  9.32%,319.47,A,A4,8 years,MORTGAGE,165996.0,Verified,home_improvement,15.02,0.0,1.0,15.0,0.0,56153.0,44.3%,43.0,362.32,Fully Paid
395902,435726.0,3600.0, 36 months,  7.37%,111.77,A,A1,< 1 year,RENT,42000.0,Not Verified,car,6.57,0.0,0.0,6.0,0.0,2521.0,22.1%,16.0,127.01,Fully Paid
395888,435716.0,3600.0, 36 months,  9.63%,115.54,A,A5,3 years,RENT,82300.0,Verified,other,0.58,0.0,0.0,10.0,0.0,849.0,1.9%,27.0,123.32,Fully Paid
395876,435690.0,6000.0, 36 months, 13.16%,202.63,C,C3,2 years,RENT,47581.0,Not Verified,debt_consolidation,20.02,0.0,1.0,7.0,0.0,18634.0,70.6%,17.0,7.48,Fully Paid
395879,435700.0,11400.0, 36 months, 13.79%,115.86,C,C5,10+ years,MORTGAGE,63000.0,Verified,credit_card,20.11,0.0,1.0,11.0,0.0,18212.0,56.4%,37.0,457.8,Fully Paid
395778,435556.0,16000.0, 36 months, 16.00%,215.34,E,E2,< 1 year,RENT,66996.0,Source Verified,debt_consolidation,16.25,1.0,2.0,11.0,0.0,5636.0,49.9%,27.0,231.57,Fully Paid
393440,431352.0,6000.0, 36 months, 11.89%,198.99,B,B4,1 year,RENT,35004.0,Not Verified,major_purchase,11.55,0.0,2.0,4.0,0.0,1003.0,43.6%,10.0,802.09,Fully Paid
395645,435312.0,15200.0, 36 months, 12.21%,506.39,B,B5,10+ years,MORTGAGE,52000.0,Not Verified,credit_card,19.32,0.0,0.0,12.0,0.0,32709.0,53.6%,27.0,515.84,Fully Paid
395717,435442.0,14000.0, 36 months, 11.89%,464.3,B,B4,2 years,MORTGAGE,32000.0,Verified,debt_consolidation,17.81,0.0,2.0,11.0,0.0,4577.0,16.2%,49.0,479.45,Fully Paid
395125,434330.0,8500.0, 36 months, 13.16%,287.05,C,C3,< 1 year,RENT,32000.0,Verified,debt_consolidation,3.9,0.0,0.0,7.0,0.0,9172.0,44.7%,11.0,298.78,Fully Paid
395683,435395.0,10000.0, 36 months,  8.00%,313.37,A,A3,4 years,RENT,31200.0,Verified,debt_consolidation,7.62,0.0,2.0,7.0,0.0,944.0,19.7%,23.0,180.36,Charged Off
395677,435387.0,10200.0, 36 months,  9.32%,325.86,A,A4,2 years,MORTGAGE,106000.0,Source Verified,debt_consolidation,0.17,0.0,0.0,11.0,0.0,9943.0,10.9%,31.0,2564.55,Fully Paid
395659,422412.0,6000.0, 36 months,  9.63%,192.57,A,A5,< 1 year,RENT,71599.0,Verified,other,9.49,0.0,0.0,4.0,0.0,257.0,3.6%,10.0,2821.79,Fully Paid
395653,435328.0,15200.0, 36 months, 12.21%,263.19,B,B5,1 year,OWN,50000.0,Verified,other,7.25,0.0,3.0,8.0,0.0,2140.0,6%,11.0,6649.93,Fully Paid
395633,435314.0,10000.0, 36 months, 14.74%,268.53,D,D3,4 years,RENT,34000.0,Verified,small_business,13.59,0.0,0.0,6.0,0.0,22556.0,73%,8.0,274.38,Fully Paid
395627,435300.0,10800.0, 36 months,  9.63%,346.62,A,A5,2 years,MORTGAGE,107000.0,Not Verified,debt_consolidation,9.41,0.0,0.0,15.0,0.0,4229.0,7.1%,32.0,2657.02,Fully Paid
385106,385847.0,6500.0, 36 months, 14.11%,222.49,D,D1,2 years,MORTGAGE,73000.0,Source Verified,home_improvement,11.59,0.0,1.0,4.0,0.0,0.0,,22.0,98.51,Charged Off
395560,435195.0,18000.0, 36 months, 12.84%,605.13,C,C2,3 years,MORTGAGE,30144.0,Not Verified,debt_consolidation,12.74,0.0,0.0,5.0,0.0,22099.0,84.7%,8.0,5224.25,Fully Paid
395540,435163.0,20000.0, 36 months, 12.21%,666.3,B,B5,10+ years,MORTGAGE,116004.0,Not Verified,home_improvement,9.22,0.0,2.0,10.0,0.0,0.0,0%,33.0,20204.48,Fully Paid
395539,435157.0,5800.0, 36 months, 14.11%,198.53,D,D1,5 years,RENT,85000.0,Not Verified,debt_consolidation,4.62,0.0,0.0,9.0,0.0,6419.0,45.5%,10.0,600.42,Fully Paid
395514,435118.0,5500.0, 36 months, 15.68%,192.51,E,E1,1 year,MORTGAGE,68000.0,Source Verified,home_improvement,11.42,1.0,0.0,6.0,1.0,10311.0,88.9%,6.0,199.49,Fully Paid
395353,434753.0,5000.0, 36 months,  8.00%,156.69,A,A3,5 years,RENT,54996.0,Source Verified,debt_consolidation,7.53,0.0,0.0,8.0,0.0,6576.0,25.2%,20.0,12.51,Fully Paid
388426,421860.0,15000.0, 36 months,  9.63%,481.42,A,A5,< 1 year,MORTGAGE,100000.0,Verified,small_business,4.81,0.0,1.0,16.0,0.0,21267.0,33.9%,29.0,505.64,Fully Paid
395348,434745.0,18000.0, 36 months, 16.00%,285.66,E,E2,2 years,RENT,65000.0,Verified,debt_consolidation,15.88,0.0,1.0,9.0,1.0,21438.0,90.6%,15.0,285.66,Charged Off
395295,434652.0,15000.0, 36 months, 12.21%,499.73,B,B5,2 years,MORTGAGE,80600.0,Verified,debt_consolidation,3.48,0.0,0.0,8.0,0.0,11774.0,44.4%,18.0,508.78,Fully Paid
395277,434632.0,8000.0, 36 months,  9.32%,255.58,A,A4,6 years,RENT,65000.0,Not Verified,debt_consolidation,1.94,0.0,0.0,5.0,0.0,3845.0,25.6%,14.0,4326.93,Fully Paid
395272,434562.0,9000.0, 36 months, 13.47%,305.31,C,C4,2 years,RENT,72000.0,Not Verified,debt_consolidation,12.85,1.0,0.0,7.0,0.0,8081.0,58.1%,13.0,1208.37,Fully Paid
395230,434501.0,5400.0, 36 months, 12.84%,181.54,C,C2,5 years,RENT,35000.0,Not Verified,debt_consolidation,23.07,0.0,2.0,8.0,0.0,7828.0,23.9%,16.0,184.52,Fully Paid
